epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,463.374,1.63519,0.74894,0.76604,0.8443,0.88863,0.92556,0.52408,1.57928,0.74888,0.82999,0.00033962,0.00033962,0.00033962
164,467.709,1.65567,0.80606,0.76061,0.86104,0.88626,0.93138,0.52615,1.57417,0.74551,0.82786,0.00033863,0.00033863,0.00033863
165,471.041,1.37924,0.66632,0.77871,0.85681,0.89336,0.93013,0.52019,1.58705,0.75273,0.8284,0.00033764,0.00033764,0.00033764
166,473.345,1.4074,0.65179,0.76672,0.8441,0.89573,0.92827,0.51894,1.59258,0.75314,0.82891,0.00033665,0.00033665,0.00033665
167,475.71,1.39159,0.69423,0.77291,0.83828,0.89665,0.92511,0.52403,1.56941,0.75185,0.8282,0.00033566,0.00033566,0.00033566
168,478.038,1.52741,0.71033,0.77582,0.82544,0.90763,0.92587,0.53002,1.52928,0.73919,0.82603,0.00033467,0.00033467,0.00033467
169,480.441,1.41191,0.6531,0.78123,0.82795,0.90995,0.92734,0.52797,1.53295,0.74019,0.82593,0.00033368,0.00033368,0.00033368
170,482.779,1.53059,0.70814,0.76456,0.83097,0.90995,0.92846,0.52071,1.55641,0.75031,0.82616,0.00033269,0.00033269,0.00033269
171,484.831,1.43653,0.67884,0.76983,0.83004,0.90521,0.92822,0.52155,1.58447,0.75656,0.82866,0.0003317,0.0003317,0.0003317
172,489.011,1.38608,0.67729,0.76962,0.83734,0.8981,0.93324,0.52483,1.58914,0.75331,0.82943,0.00033071,0.00033071,0.00033071
173,491.31,1.41304,0.65595,0.77201,0.85939,0.88346,0.93593,0.5289,1.56717,0.74056,0.83045,0.00032972,0.00032972,0.00032972
174,493.491,1.29258,0.62281,0.77556,0.8677,0.88588,0.93783,0.53317,1.55178,0.73083,0.83029,0.00032873,0.00032873,0.00032873
175,495.345,1.2936,0.64781,0.77888,0.87591,0.88389,0.93963,0.5314,1.54808,0.73608,0.8283,0.00032774,0.00032774,0.00032774
176,497.21,1.39972,0.66922,0.77223,0.88292,0.87915,0.93914,0.53929,1.55765,0.76202,0.82801,0.00032675,0.00032675,0.00032675
177,502.206,1.33167,0.67187,0.77718,0.87226,0.88863,0.93723,0.53517,1.56374,0.75482,0.82949,0.00032576,0.00032576,0.00032576
178,506.819,1.39046,0.65381,0.7768,0.86998,0.89573,0.92952,0.52738,1.59095,0.75808,0.82997,0.00032477,0.00032477,0.00032477
179,512.268,1.55217,0.72535,0.76338,0.85758,0.90521,0.92742,0.52362,1.60153,0.75892,0.82946,0.00032378,0.00032378,0.00032378
180,514.245,1.43032,0.7337,0.78803,0.87242,0.86256,0.91829,0.51445,1.60107,0.77309,0.82911,0.00032279,0.00032279,0.00032279
181,519.586,1.48843,0.71051,0.75781,0.85558,0.87037,0.91399,0.50758,1.60284,0.79601,0.82973,0.0003218,0.0003218,0.0003218
